ATTOM_ID,Address,YrBuilt,Size,AVM_Value,Baxer_Appraised,biased
25769873,"234 VENICE, SAN ANTONIO, TX 78201",1950,1040,118901,96582,1
25769874,"226 VENICE, SAN ANTONIO, TX 78201",1950,1188,234260,246510,1
25769876,"242 VENICE, SAN ANTONIO, TX 78201",1949,1032,174640,111767,1
25769877,"218 VENICE, SAN ANTONIO, TX 78201",1950,944,190477,144349,1
25769878,"231 VENICE, SAN ANTONIO, TX 78201",1950,1167,216175,204345,1
25769879,"227 VENICE, SAN ANTONIO, TX 78201",1950,1514,199622,0,0
25769880,"235 VENICE, SAN ANTONIO, TX 78201",1950,1000,154120,172850,1
25769881,"246 VENICE, SAN ANTONIO, TX 78201",1949,2181,223322,185219,1
25771089,"1229 SANTA BARBARA, SAN ANTONIO, TX 78201",1940,820,144940,91159,1
25771090,"1227 SANTA BARBARA, SAN ANTONIO, TX 78201",1940,1004,172307,135969,1
25771091,"1221 SANTA BARBARA, SAN ANTONIO, TX 78201",1940,1077,190404,127887,1
25771092,"1219 SANTA BARBARA, SAN ANTONIO, TX 78201",1940,1443,215449,239510,1
25771619,"1531 W HERMOSA DR, SAN ANTONIO, TX 78201",1945,792,205077,103232,0
25771620,"1523 W HERMOSA DR, SAN ANTONIO, TX 78201",1945,768,205148,145140,1
25771621,"1519 W HERMOSA DR, SAN ANTONIO, TX 78201",1945,886,241615,126173,0
25771622,"1539 W HERMOSA DR, SAN ANTONIO, TX 78201",1945,864,217912,154170,1
25771623,"1511 W HERMOSA DR, SAN ANTONIO, TX 78201",1945,768,199000,162000,1
25771624,"1507 W HERMOSA DR, SAN ANTONIO, TX 78201",2009,1406,282500,208821,1
25771625,"1526 W HERMOSA DR, SAN ANTONIO, TX 78201",1930,694,172250,94128,0
25771626,"1530 W HERMOSA DR, SAN ANTONIO, TX 78201",1950,934,216583,153230,1
25771697,"1952 W LAUREL, SAN ANTONIO, TX 78201",1942,990,147707,67885,0
25771698,"1942 W LAUREL, SAN ANTONIO, TX 78201",1920,966,143061,12880,0
25771699,"1934 W LAUREL, SAN ANTONIO, TX 78201",1940,518,90115,54890,1
25771702,"1955 W LAUREL, SAN ANTONIO, TX 78201",1938,1361,236393,109194,0
25771704,"1932 W LAUREL, SAN ANTONIO, TX 78201",1940,528,86733,52830,1
25772179,"2208 W LAUREL, SAN ANTONIO, TX 78201",1920,1140,89565,65016,1
25772180,"2210 W LAUREL, SAN ANTONIO, TX 78201",1949,912,130724,110090,1
25772181,"2214 W LAUREL, SAN ANTONIO, TX 78201",1947,936,87552,80460,1
25772182,"2216 W LAUREL, SAN ANTONIO, TX 78201",1950,700,105038,96530,1
25772183,"2218 W LAUREL, SAN ANTONIO, TX 78201",1953,704,121687,66613,1
25772184,"2207 W LAUREL, SAN ANTONIO, TX 78201",1930,840,127975,123350,1
25772185,"2220 W LAUREL, SAN ANTONIO, TX 78201",1944,766,121813,117410,1
25772186,"2211 W LAUREL, SAN ANTONIO, TX 78201",1930,1216,116967,78199,1
25772505,"522 CRESTVIEW DR, SAN ANTONIO, TX 78201",1955,1144,175012,177870,1
25772506,"526 CRESTVIEW DR, SAN ANTONIO, TX 78201",1955,1105,182266,181887,1
25772507,"519 CRESTVIEW DR, SAN ANTONIO, TX 78201",1955,1044,166410,166363,1
25772508,"523 CRESTVIEW DR, SAN ANTONIO, TX 78201",1955,1224,201603,181000,1
25772509,"511 CRESTVIEW DR, SAN ANTONIO, TX 78201",1954,2386,252667,214013,1
25772510,"527 CRESTVIEW DR, SAN ANTONIO, TX 78201",1955,1330,198161,180871,1
25772826,"113 LEMING DR, SAN ANTONIO, TX 78201",1943,1777,231894,0,0
25772827,"101 LEMING DR, SAN ANTONIO, TX 78201",1943,1703,270780,230662,1
25772828,"117 LEMING DR, SAN ANTONIO, TX 78201",1943,1205,237514,187512,1
25772829,"121 LEMING DR, SAN ANTONIO, TX 78201",1942,1136,221264,194145,1
25772831,"129 LEMING DR, SAN ANTONIO, TX 78201",1943,1151,241971,195355,1
25772832,"110 LEMING DR, SAN ANTONIO, TX 78201",1947,1567,300803,278776,1
25772833,"114 LEMING DR, SAN ANTONIO, TX 78201",1948,1145,236350,201000,1
25773039,"2205 CLOWER, SAN ANTONIO, TX 78201",1946,1224,161829,183760,1
25773040,"1909 SANTA ANNA, SAN ANTONIO, TX 78201",1930,1096,178606,159103,1
25773041,"1919 SANTA ANNA, SAN ANTONIO, TX 78201",1938,1224,184446,123921,1
25773042,"1914 SANTA ANNA, SAN ANTONIO, TX 78201",1930,1766,175674,119527,1
25773043,"1918 SANTA ANNA, SAN ANTONIO, TX 78201",1939,1418,203942,211000,1
25795397,"1930 W SUMMIT AVE, SAN ANTONIO, TX 78201",1927,1427,323084,294620,1
25795398,"1938 W SUMMIT AVE, SAN ANTONIO, TX 78201",1930,1234,236285,230370,1
25795399,"1940 W SUMMIT AVE, SAN ANTONIO, TX 78201",1940,1466,369801,273640,0
25795400,"1926 W SUMMIT AVE, SAN ANTONIO, TX 78201",1930,1839,457507,326700,0
25795401,"1944 W SUMMIT AVE, SAN ANTONIO, TX 78201",1924,1685,371385,187194,0
25795402,"1935 W SUMMIT AVE, SAN ANTONIO, TX 78201",1929,1467,254265,191949,1
25795403,"1931 W SUMMIT AVE, SAN ANTONIO, TX 78201",1930,1172,284856,305853,1
25795404,"1939 W SUMMIT AVE, SAN ANTONIO, TX 78201",1926,1424,377347,365000,1
25924281,"1914 N CALAVERAS, SAN ANTONIO, TX 78201",1940,960,179896,157000,1
25977326,"1606 LA MANDA BLVD, SAN ANTONIO, TX 78201",1941,1116,172421,121174,1
25977327,"1614 LA MANDA BLVD, SAN ANTONIO, TX 78201",1949,1004,171584,114479,1
25977328,"1602 LA MANDA BLVD, SAN ANTONIO, TX 78201",1986,976,224250,96945,0
25977329,"1622 LA MANDA BLVD, SAN ANTONIO, TX 78201",1949,1246,161388,111466,1
25977330,"1626 LA MANDA BLVD, SAN ANTONIO, TX 78201",1949,978,162464,133011,1
25977331,"1630 LA MANDA BLVD, SAN ANTONIO, TX 78201",1949,756,147553,92030,1
25977332,"1607 LA MANDA BLVD, SAN ANTONIO, TX 78201",1949,984,187834,178830,1
25977333,"1615 LA MANDA BLVD, SAN ANTONIO, TX 78201",1983,1000,177221,150754,1
25977334,"1603 LA MANDA BLVD, SAN ANTONIO, TX 78201",1964,1064,193973,177530,1
26207864,"1918 N CALAVERAS, SAN ANTONIO, TX 78201",1940,1272,241795,235000,1
26207865,"1922 N CALAVERAS, SAN ANTONIO, TX 78201",1940,1224,171488,140982,1
26207866,"1907 N CALAVERAS, SAN ANTONIO, TX 78201",1920,2272,285970,286980,1
26207867,"803 WAVERLY AVE, SAN ANTONIO, TX 78201",1925,2566,214237,221510,1
26207868,"802 WAVERLY AVE, SAN ANTONIO, TX 78201",1940,1240,253804,258760,1
26207869,"815 WAVERLY AVE, SAN ANTONIO, TX 78201",1920,1428,329995,247180,0
26207870,"808 WAVERLY AVE, SAN ANTONIO, TX 78201",1940,1068,226119,156404,1
26207871,"819 WAVERLY AVE, SAN ANTONIO, TX 78201",1930,702,150480,154940,1
26669581,"814 LA MANDA BLVD, SAN ANTONIO, TX 78201",1955,764,196500,102000,0
26669596,"424 BABCOCK RD, SAN ANTONIO, TX 78201",1947,1187,209500,174310,1
26688063,"1506 TEXAS AVE, SAN ANTONIO, TX 78201",1935,1801,360551,200520,0
26834631,"430 BABCOCK RD, SAN ANTONIO, TX 78201",1930,1132,216750,159290,1
26834635,"526 BABCOCK RD, SAN ANTONIO, TX 78201",1948,1355,240778,183678,1
26834762,"1306 W HERMOSA DR, SAN ANTONIO, TX 78201",1948,1218,183418,186410,1
26834763,"818 LA MANDA BLVD, SAN ANTONIO, TX 78201",1955,1397,207173,157557,1
26834764,"810 LA MANDA BLVD, SAN ANTONIO, TX 78201",1951,936,192250,4540,0
26834765,"822 LA MANDA BLVD, SAN ANTONIO, TX 78201",1950,757,187500,132740,1
26834766,"826 LA MANDA BLVD, SAN ANTONIO, TX 78201",1950,936,164000,95000,1
26834767,"830 LA MANDA BLVD, SAN ANTONIO, TX 78201",1949,1034,208250,180520,1
26834768,"815 LA MANDA BLVD, SAN ANTONIO, TX 78201",1949,1501,159900,228070,1
26834769,"811 LA MANDA BLVD, SAN ANTONIO, TX 78201",1949,1020,179077,122315,1
26834770,"819 LA MANDA BLVD, SAN ANTONIO, TX 78201",1949,720,156676,142620,1
26838933,"715 VENICE, SAN ANTONIO, TX 78201",1948,1470,275837,268600,1
26838934,"711 VENICE, SAN ANTONIO, TX 78201",1948,865,169707,108348,1
26838935,"707 VENICE, SAN ANTONIO, TX 78201",1948,1480,249739,165700,0
26838936,"703 VENICE, SAN ANTONIO, TX 78201",1948,1406,230750,251295,1
26840814,"35 CROMWELL DR, SAN ANTONIO, TX 78201",1949,1380,239532,190279,1
26840815,"39 CROMWELL DR, SAN ANTONIO, TX 78201",1949,942,230441,205070,1
26840816,"15 CROMWELL DR, SAN ANTONIO, TX 78201",1949,1104,219901,144595,0
26840817,"26 CROMWELL DR, SAN ANTONIO, TX 78201",1949,1630,344372,279839,1
26840818,"22 CROMWELL DR, SAN ANTONIO, TX 78201",1949,1138,225890,154553,1
26840819,"43 CROMWELL DR, SAN ANTONIO, TX 78201",1949,960,221158,309550,0
26840820,"11 CROMWELL DR, SAN ANTONIO, TX 78201",1949,1129,226374,189937,1
26840821,"34 CROMWELL DR, SAN ANTONIO, TX 78201",1949,1836,375826,309954,1
26840822,"18 CROMWELL DR, SAN ANTONIO, TX 78201",1949,1543,250740,225000,1
26843078,"2021 CLOWER, SAN ANTONIO, TX 78201",1946,810,170875,105636,1
26843079,"2015 CLOWER, SAN ANTONIO, TX 78201",1922,1704,341730,210801,0
26843080,"2005 CLOWER, SAN ANTONIO, TX 78201",1944,1150,199293,140899,1
26843081,"2022 CLOWER, SAN ANTONIO, TX 78201",1950,1472,205133,145464,1
26843082,"2032 CLOWER, SAN ANTONIO, TX 78201",1950,1268,208764,227589,1
26843083,"2016 CLOWER, SAN ANTONIO, TX 78201",1950,2189,372250,226906,0
26844867,"113 YALE AVE, SAN ANTONIO, TX 78201",1915,1282,214851,232890,1
26844868,"130 YALE AVE, SAN ANTONIO, TX 78201",1930,1288,222972,228310,1
26844869,"126 YALE AVE, SAN ANTONIO, TX 78201",1922,1510,194835,113488,0
26844870,"122 YALE AVE, SAN ANTONIO, TX 78201",1920,1506,242926,104457,0
26844871,"118 YALE AVE, SAN ANTONIO, TX 78201",1920,1378,200773,159672,1
26844872,"110 YALE AVE, SAN ANTONIO, TX 78201",1926,1196,214328,102995,0
26844873,"101 YALE AVE, SAN ANTONIO, TX 78201",1908,1902,314604,289892,1
26844874,"106 YALE AVE, SAN ANTONIO, TX 78201",1926,1516,186703,244520,1
26847369,"1019 W GRAMERCY PL, SAN ANTONIO, TX 78201",1935,1036,261872,213100,1
26848183,"1317 LEE HALL, SAN ANTONIO, TX 78201",1944,1156,185334,132944,1
26848184,"1311 LEE HALL, SAN ANTONIO, TX 78201",1946,1967,251567,261880,1
26848185,"1321 LEE HALL, SAN ANTONIO, TX 78201",1932,1147,194749,192170,1
26848186,"1307 LEE HALL, SAN ANTONIO, TX 78201",1946,947,229615,162450,1
26848187,"1303 LEE HALL, SAN ANTONIO, TX 78201",1949,1296,228226,202067,1
26848188,"1329 LEE HALL, SAN ANTONIO, TX 78201",1940,1104,179760,133380,1
26848189,"1333 LEE HALL, SAN ANTONIO, TX 78201",1962,1482,211381,132218,0
26848190,"1314 LEE HALL, SAN ANTONIO, TX 78201",1948,1549,309840,252000,1
26848191,"1337 LEE HALL, SAN ANTONIO, TX 78201",1962,875,220880,114784,0
26848428,"2124 W KINGS HWY, SAN ANTONIO, TX 78201",1935,2125,552306,489784,1
26848429,"2038 W WOODLAWN AVE, SAN ANTONIO, TX 78201",1951,1317,231206,257060,1
26848430,"2323 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1945,1177,270677,266600,1
26848431,"2311 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1946,1309,260000,204490,1
26848432,"2307 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1946,1244,234140,217111,1
26848434,"2310 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1945,1194,267120,217100,1
26848435,"2306 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1944,2108,370006,313326,1
26848436,"2302 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1946,1810,297725,0,0
26848988,"1533 MARDELL ST, SAN ANTONIO, TX 78201",1949,1443,198304,156517,1
26848989,"1521 MARDELL ST, SAN ANTONIO, TX 78201",1946,1188,197397,178500,1
26848990,"1537 MARDELL ST, SAN ANTONIO, TX 78201",1949,1281,183287,109370,1
26848991,"1517 MARDELL ST, SAN ANTONIO, TX 78201",1947,1345,218250,30170,0
26848992,"1513 MARDELL ST, SAN ANTONIO, TX 78201",1946,800,197295,103494,0
26848993,"1509 MARDELL ST, SAN ANTONIO, TX 78201",1947,1040,187556,81301,0
26848994,"1530 MARDELL ST, SAN ANTONIO, TX 78201",1946,1200,240973,229660,1
27551683,"822 W MARIPOSA DR, SAN ANTONIO, TX 78201",1948,1032,150288,93267,1
27563612,"440 DONALDSON AVE, SAN ANTONIO, TX 78201",1950,1330,300599,261340,1
27564737,"1810 W GRAMERCY PL, SAN ANTONIO, TX 78201",1928,1738,288495,242000,1
27564751,"1811 WAVERLY AVE, SAN ANTONIO, TX 78201",1939,896,197550,138812,1
27564825,"1818 W RIDGEWOOD CT, SAN ANTONIO, TX 78201",1947,952,181540,196000,1
27564837,"1819 W SUMMIT AVE, SAN ANTONIO, TX 78201",1946,974,217650,180473,1
27564882,"1822 W GRAMERCY PL, SAN ANTONIO, TX 78201",1926,1193,194159,162140,1
27564913,"1826 SAN FRANCISCO, SAN ANTONIO, TX 78201",1930,1312,202964,166167,1
27564919,"1827 W HUISACHE AVE, SAN ANTONIO, TX 78201",1935,896,228870,186750,1
27565409,"1902 W GRAMERCY PL, SAN ANTONIO, TX 78201",1931,1716,405250,449870,1
27566263,"1302 FULTON AVE, SAN ANTONIO, TX 78201",1940,1115,168383,108961,1
27566472,"1310 W HOLLYWOOD AVE, SAN ANTONIO, TX 78201",1955,1181,213295,160870,1
27566491,"1311 FULTON AVE, SAN ANTONIO, TX 78201",1931,1672,124788,152660,1
27573047,"1943 W SUMMIT AVE, SAN ANTONIO, TX 78201",1930,1229,196219,299770,0
27573534,"2006 W MAGNOLIA AVE, SAN ANTONIO, TX 78201",1928,1386,369696,275000,0
27573686,"2014 W MAGNOLIA AVE, SAN ANTONIO, TX 78201",1931,1536,328612,331903,1
27573691,"2015 N ELMENDORF ST, SAN ANTONIO, TX 78201",1915,642,146604,71729,1
27573696,"2015 W HUISACHE AVE, SAN ANTONIO, TX 78201",1920,1350,99829,245270,0
27573841,"2027 W FRENCH PL, SAN ANTONIO, TX 78201",1943,1778,431279,401440,1
27574776,"607 VIENDO, SAN ANTONIO, TX 78201",1952,1008,149549,108343,1
27576650,"1330 W WOODLAWN AVE, SAN ANTONIO, TX 78201",1926,1794,246629,182151,1
27576728,"1338 W CRAIG PL, SAN ANTONIO, TX 78201",1921,1164,234386,191630,1
27581428,"2046 W GRAMERCY PL, SAN ANTONIO, TX 78201",1934,1372,298250,318310,1
27585523,"1426 W ROSEWOOD AVE, SAN ANTONIO, TX 78201",1928,1532,221462,224479,1
27585562,"1429 W FRENCH PL, SAN ANTONIO, TX 78201",1926,888,226276,178350,1
27585593,"1430 FULTON AVE, SAN ANTONIO, TX 78201",1929,1098,191946,195000,1
27585761,"1442 W WOODLAWN AVE, SAN ANTONIO, TX 78201",1922,998,202609,178320,1
27586062,"148 UNIVERSITY AVE, SAN ANTONIO, TX 78201",1930,1264,200096,112575,0
27587017,"631 CINCINNATI AVE, SAN ANTONIO, TX 78201",1926,1370,206790,182000,1
27589155,"1102 SAN FRANCISCO, SAN ANTONIO, TX 78201",1923,1084,358138,349510,1
27589444,"1110 W KINGS HWY, SAN ANTONIO, TX 78201",1935,1273,195351,172689,1
27589786,"1121 W SUMMIT AVE, SAN ANTONIO, TX 78201",1949,1269,230158,207810,1
27589858,"1124 FULTON AVE, SAN ANTONIO, TX 78201",1949,1571,300788,263180,1
27589918,"1126 W SUMMIT AVE, SAN ANTONIO, TX 78201",1925,1470,327273,295730,1
27589932,"1127 KENTUCKY AVE, SAN ANTONIO, TX 78201",1950,1664,208954,194887,1
27589941,"1127 W AGARITA AVE, SAN ANTONIO, TX 78201",1925,1286,331833,299850,1
27589942,"1131 W FRENCH PL, SAN ANTONIO, TX 78201",2014,1614,399230,398000,1
27594063,"842 CINCINNATI AVE, SAN ANTONIO, TX 78201",1910,1258,249768,227686,1
27595118,"1510 W KINGS HWY, SAN ANTONIO, TX 78201",1949,1552,207148,181347,1
27595154,"1512 W HOLLYWOOD AVE, SAN ANTONIO, TX 78201",1927,1168,216621,203560,1
27595174,"1514 W KINGS HWY, SAN ANTONIO, TX 78201",1922,1216,179942,169308,1
27595232,"1519 TEXAS AVE, SAN ANTONIO, TX 78201",1951,1232,206459,190000,1
27595470,"1538 W CRAIG PL, SAN ANTONIO, TX 78201",1930,928,196530,137586,1
27595471,"1538 W ROSEWOOD AVE, SAN ANTONIO, TX 78201",1926,1236,214932,117040,0
27595509,"1543 W KINGS HWY, SAN ANTONIO, TX 78201",1950,1739,301341,210071,0
27595591,"1555 W ROSEWOOD AVE, SAN ANTONIO, TX 78201",1927,1349,195852,170356,1
27596123,"1615 W LULLWOOD AVE, SAN ANTONIO, TX 78201",1948,924,257633,227840,1
27597439,"1130 W KINGS HWY, SAN ANTONIO, TX 78201",1920,744,182038,137669,1
27597440,"1130 W RIDGEWOOD CT, SAN ANTONIO, TX 78201",1946,1136,201398,156224,1
27597498,"1135 W ROSEWOOD AVE, SAN ANTONIO, TX 78201",2008,1840,436456,424960,1
27597655,"1147 KENTUCKY AVE, SAN ANTONIO, TX 78201",1950,768,166137,145610,1
27600225,"2314 N SABINAS ST, SAN ANTONIO, TX 78201",1921,1256,190053,167270,1
27601756,"319 VIENDO, SAN ANTONIO, TX 78201",1929,894,170991,127050,1
27602767,"923 W RIDGEWOOD CT, SAN ANTONIO, TX 78201",1918,1956,274163,166238,0
27602779,"924 W LYNWOOD AVE, SAN ANTONIO, TX 78201",1920,992,214450,187405,1
27602901,"931 W LYNWOOD AVE, SAN ANTONIO, TX 78201",1927,952,282500,167400,0
27602922,"932 SAN FRANCISCO, SAN ANTONIO, TX 78201",1930,1166,203464,191050,1
27604723,"1633 W KINGS HWY, SAN ANTONIO, TX 78201",1928,1620,378361,3550,0
27604831,"1646 W LAUREL, SAN ANTONIO, TX 78201",1935,902,132978,63732,1
27605638,"1735 W SUMMIT AVE, SAN ANTONIO, TX 78201",1936,1040,222750,185941,1
27605771,"1202 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1920,1292,202721,202830,1
27605885,"1207 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1920,1276,190138,169939,1
27608971,"412 MERIDIAN AVE, SAN ANTONIO, TX 78201",1929,984,69821,75000,1
27609127,"415 CINCINNATI AVE, SAN ANTONIO, TX 78201",1908,1486,178002,167493,1
27612038,"124 ALTGELT AVE, BALCONES HEIGHTS, TX 78201",1952,1298,204365,167673,1
27612444,"139 NORTH DR, SAN ANTONIO, TX 78201",1930,1976,366199,336162,1
27612469,"140 GLENARM PL, BALCONES HEIGHTS, TX 78201",1952,828,146509,140670,1
27613251,"1910 W LAUREL, SAN ANTONIO, TX 78201",1946,532,86996,49500,1
27613636,"2205 W MULBERRY AVE, SAN ANTONIO, TX 78201",1935,2771,544979,480975,1
27614426,"305 CLUB DR, SAN ANTONIO, TX 78201",1940,2888,534645,537881,1
27617972,"155 NORTH DR, SAN ANTONIO, TX 78201",1949,1081,228954,175000,1
27618010,"1908 W LAUREL, SAN ANTONIO, TX 78201",1940,696,133250,66500,1
27618063,"214 CONCORD PL, BALCONES HEIGHTS, TX 78201",1954,864,140604,135000,1
27618073,"2155 W KINGS HWY, SAN ANTONIO, TX 78201",1932,2721,587371,563727,1
27618080,"222 FURR DR, SAN ANTONIO, TX 78201",1928,1894,574999,409646,0
27618087,"2250 W MAGNOLIA AVE, SAN ANTONIO, TX 78201",1940,1548,245928,225000,1
27618180,"349 MARY LOUISE DR, SAN ANTONIO, TX 78201",1967,3650,574191,585000,1
27619491,"220 CRESTVIEW DR, BALCONES HEIGHTS, TX 78201",1963,2429,245504,235720,1
27619492,"225 CRESTVIEW DR, BALCONES HEIGHTS, TX 78201",1953,1525,253805,223233,1
27624939,"1333 SANTA BARBARA, SAN ANTONIO, TX 78201",1998,696,177143,149000,1
27624940,"1022 SAN ANGELO, SAN ANTONIO, TX 78201",1962,1734,248705,176631,1
27624941,"1103 THORAIN BLVD, SAN ANTONIO, TX 78201",1950,1530,213800,158925,1
27624942,"818 W MARIPOSA DR, SAN ANTONIO, TX 78201",1947,1479,225830,201247,1
27624943,"826 W MARIPOSA DR, SAN ANTONIO, TX 78201",1945,752,179250,123000,1
27624944,"830 W MARIPOSA DR, SAN ANTONIO, TX 78201",1948,1032,191210,121954,1
27624945,"814 W MARIPOSA DR, SAN ANTONIO, TX 78201",1945,1603,266686,200097,1
27624946,"810 W MARIPOSA DR, SAN ANTONIO, TX 78201",1950,684,181750,124480,1
27624947,"834 W MARIPOSA DR, SAN ANTONIO, TX 78201",1948,810,169869,119854,1
27624948,"838 W MARIPOSA DR, SAN ANTONIO, TX 78201",1948,1438,324986,259340,1
27624949,"827 W MARIPOSA DR, SAN ANTONIO, TX 78201",2010,1652,314206,219174,0
27624950,"831 W MARIPOSA DR, SAN ANTONIO, TX 78201",1950,852,190000,160270,1
27634165,"1631 W ROSEWOOD AVE, SAN ANTONIO, TX 78201",1940,1136,208999,187750,1
27634167,"1635 W ROSEWOOD AVE, SAN ANTONIO, TX 78201",1940,1036,240642,138777,0
27634168,"1639 W ROSEWOOD AVE, SAN ANTONIO, TX 78201",1928,1504,246191,193600,1
27634169,"1643 W ROSEWOOD AVE, SAN ANTONIO, TX 78201",1928,1066,254849,232130,1
27634170,"1619 W ROSEWOOD AVE, SAN ANTONIO, TX 78201",1928,1106,207352,108348,0
27634171,"1615 W ROSEWOOD AVE, SAN ANTONIO, TX 78201",1940,1226,286818,280630,1
27641285,"1110 LA MANDA BLVD, SAN ANTONIO, TX 78201",1950,1397,227349,151829,0
27641290,"1102 LA MANDA BLVD, SAN ANTONIO, TX 78201",1949,1389,218272,152902,1
27641294,"1114 LA MANDA BLVD, SAN ANTONIO, TX 78201",1950,1240,243453,146121,0
27641299,"1118 LA MANDA BLVD, SAN ANTONIO, TX 78201",1950,1096,202218,127944,1
27641303,"1122 LA MANDA BLVD, SAN ANTONIO, TX 78201",1950,864,192000,78606,0
27641323,"1103 LA MANDA BLVD, SAN ANTONIO, TX 78201",1949,920,172529,133233,1
27641327,"1111 LA MANDA BLVD, SAN ANTONIO, TX 78201",1950,918,181199,115281,1
27641331,"1115 LA MANDA BLVD, SAN ANTONIO, TX 78201",1949,994,179474,116377,1
27641335,"1119 LA MANDA BLVD, SAN ANTONIO, TX 78201",1949,1052,168079,153000,1
27647548,"301 BECKY RENEE, SAN ANTONIO, TX 78201",1947,769,184866,170450,1
27647613,"1608 W HUISACHE AVE, SAN ANTONIO, TX 78201",1927,1471,295500,305000,1
27647614,"1141 W RUSSELL PL, SAN ANTONIO, TX 78201",1922,2472,421174,392130,1
27647615,"1110 W CRAIG PL, SAN ANTONIO, TX 78201",1920,1802,313049,253385,1
27647616,"1122 W CRAIG PL, SAN ANTONIO, TX 78201",1921,1514,335475,319530,1
27647617,"1104 W CRAIG PL, SAN ANTONIO, TX 78201",1920,3667,372357,344390,1
27647618,"1126 W CRAIG PL, SAN ANTONIO, TX 78201",1921,1084,201649,191570,1
27647619,"1119 W CRAIG PL, SAN ANTONIO, TX 78201",1930,1270,287126,256082,1
27647620,"1125 W CRAIG PL, SAN ANTONIO, TX 78201",1920,2094,375612,349710,1
27648338,"1407 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1930,2003,161851,211760,1
27648339,"1415 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1923,1492,354544,232925,0
27648340,"1403 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1933,1608,248789,279000,1
27648341,"1410 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1939,1538,305000,170715,0
27648342,"1402 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1925,1283,246250,185000,1
27648343,"1400 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1925,1086,264750,145079,0
27648344,"1336 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1925,1624,330250,188849,0
27648345,"1428 W MAGNOLIA AVE, SAN ANTONIO, TX 78201",1930,1307,314000,127049,0
27648346,"1424 W MAGNOLIA AVE, SAN ANTONIO, TX 78201",1930,1076,247250,127658,0
27648916,"115 HARVARD TER, SAN ANTONIO, TX 78201",1917,1106,172565,179630,1
27648971,"1324 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1950,2008,376445,375000,1
27648972,"1551 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1945,2560,463905,428000,1
27649001,"203 TINER AVE, SAN ANTONIO, TX 78201",1935,1276,177234,184490,1
27649962,"1718 N HAMILTON ST, SAN ANTONIO, TX 78201",1945,1378,170275,162340,1
27649964,"1247 CULEBRA RD, SAN ANTONIO, TX 78201",1930,979,177273,155370,1
27649966,"1239 CULEBRA RD, SAN ANTONIO, TX 78201",1948,1132,172645,190180,1
27649969,"1622 N HAMILTON ST, SAN ANTONIO, TX 78201",1923,500,86897,52930,1
27649970,"105 MCLEOD, SAN ANTONIO, TX 78201",1959,2886,336474,212781,0
27661669,"214 E CRESTLINE DR, SAN ANTONIO, TX 78201",1957,1189,255051,210334,1
27713099,"111 HARVARD TER, SAN ANTONIO, TX 78201",1920,1160,274791,217643,1
27713139,"1526 FRESNO, SAN ANTONIO, TX 78201",1941,1483,196925,223000,1
27713140,"1539 SAN FRANCISCO, SAN ANTONIO, TX 78201",1959,768,159834,140484,1
27713142,"1427 SANTA ANNA, SAN ANTONIO, TX 78201",1941,840,181250,83306,0
27713143,"1415 W OLMOS DR, SAN ANTONIO, TX 78201",1942,1070,194835,204620,1
27713144,"1418 W WILDWOOD DR, SAN ANTONIO, TX 78201",1950,1194,236046,167000,1
27713146,"1414 ALHAMBRA, SAN ANTONIO, TX 78201",1950,1092,157880,124329,1
27713152,"1338 HERMINE BLVD, SAN ANTONIO, TX 78201",1961,768,186361,135820,1
27713153,"1307 W HERMOSA DR, SAN ANTONIO, TX 78201",1942,1064,191000,187000,1
